2957982.0	 1008.1	  599.0	 1168.0	 1027.9	  588.1	  978.0	   -0.7	   -0.7	    0.4	   -0.6	  45.70	  45.40	.
2957984.0	 1008.0	  598.9	 1167.0	 1027.9	  588.1	  978.0	   -0.5	   -0.9	    0.7	   -0.7	  45.70	  45.40	.
2957986.0	 1007.9	  598.8	 1167.0	 1028.0	  588.2	  977.0	   -0.5	   -1.5	    1.1	   -2.2	  45.70	  45.40	.
2957988.0	 1008.0	  598.7	 1168.0	 1028.1	  587.7	  977.0	   -0.9	   -1.7	    0.5	   -3.9	  45.70	  45.40	.
2957990.0	 1007.8	  598.4	 1168.0	 1028.3	  587.3	  977.0	   -1.5	   -1.5	   -1.1	   -4.4	  45.70	  45.40	.
2957992.0	 1007.6	  598.4	 1166.0	 1027.9	  586.9	  977.0	   -1.8	   -1.7	   -2.6	   -3.1	  45.70	  45.40	.
2957994.0	 1007.5	  598.3	 1166.0	 1027.6	  586.6	  975.0	   -0.9	   -1.8	   -2.6	   -1.5	  45.70	  45.40	.
2957996.0	 1007.3	  597.9	 1166.0	 1027.4	  586.7	  975.0	    0.4	   -1.5	   -1.5	   -0.7	  45.70	  45.40	.
2957998.0	 1007.6	  597.9	 1166.0	 1027.4	  586.7	  975.0	    0.9	   -0.9	   -0.7	   -1.7	  45.70	  45.40	.
MSG	2957999.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958000.0	 1007.7	  598.0	 1166.0	 1027.3	  586.4	  975.0	    0.0	   -1.3	   -0.5	   -2.9	  45.70	  45.40	.
2958002.0	 1007.6	  597.7	 1166.0	 1027.3	  586.0	  974.0	   -0.7	   -2.2	   -0.5	   -3.1	  45.70	  45.40	.
2958004.0	 1007.3	  597.4	 1167.0	 1027.2	  585.8	  974.0	   -0.5	   -1.7	   -0.7	   -2.9	  45.70	  45.40	.
2958006.0	 1007.6	  597.3	 1167.0	 1027.2	  585.6	  974.0	   -0.2	    0.2	   -1.1	   -3.1	  45.70	  45.40	.
2958008.0	 1007.4	  597.5	 1165.0	 1027.0	  585.2	  975.0	    0.2	    1.3	   -2.4	   -3.5	  45.70	  45.40	.
2958010.0	 1007.4	  597.7	 1164.0	 1026.9	  584.9	  975.0	    0.4	    0.2	   -2.9	   -3.3	  45.70	  45.40	.
2958012.0	 1007.6	  597.7	 1163.0	 1026.2	  584.6	  974.0	    0.5	   -2.0	   -2.4	   -3.3	  45.70	  45.40	.
2958014.0	 1007.6	  597.2	 1163.0	 1026.4	  584.4	  974.0	   -0.2	   -3.3	   -1.3	   -3.9	  45.70	  45.40	.
MSG	2958015.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958016.0	 1007.5	  596.9	 1163.0	 1026.2	  583.9	  974.0	   -1.1	   -5.5	   -0.7	   -3.7	  45.70	  45.40	.
2958018.0	 1007.4	  596.7	 1161.0	 1026.2	  583.5	  972.0	   -1.3	   -6.2	   -1.1	   -4.6	  45.70	  45.40	.
2958020.0	 1007.2	  595.2	 1160.0	 1026.0	  583.5	  970.0	   -0.9	   -4.6	   -0.7	   -5.7	  45.70	  45.40	.
2958022.0	 1007.2	  595.5	 1160.0	 1026.0	  582.3	  968.0	   -0.4	   -1.3	    0.2	   -5.7	  45.70	  45.40	.
2958024.0	 1007.2	  595.6	 1159.0	 1026.0	  582.0	  967.0	    0.0	    1.1	    0.7	   -3.9	  45.70	  45.40	.
2958026.0	 1007.2	  595.6	 1159.0	 1026.3	  581.9	  967.0	    0.0	    0.6	    0.5	   -1.3	  45.70	  45.40	.
2958028.0	 1007.2	  595.7	 1157.0	 1026.1	  581.8	  967.0	    0.0	    0.4	   -0.4	   -0.7	  45.70	  45.40	.
2958030.0	 1007.2	  595.7	 1157.0	 1026.2	  581.8	  966.0	   -0.2	   -0.7	   -1.5	   -1.5	  45.70	  45.40	.
MSG	2958032.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958032.0	 1007.2	  595.7	 1157.0	 1025.9	  581.7	  965.0	   -0.9	   -2.2	   -2.2	   -3.1	  45.70	  45.40	.
2958034.0	 1007.1	  595.2	 1156.0	 1025.7	  581.2	  963.0	   -1.6	   -3.1	   -2.6	   -4.2	  45.70	  45.40	.
2958036.0	 1006.8	  595.0	 1155.0	 1025.4	  580.7	  961.0	   -2.0	   -3.9	   -1.8	   -3.3	  45.70	  45.40	.
2958038.0	 1006.7	  594.7	 1155.0	 1025.3	  580.5	  959.0	   -2.0	   -3.5	   -1.5	   -1.1	  45.70	  45.40	.
2958040.0	 1006.5	  594.1	 1153.0	 1025.3	  580.6	  959.0	   -1.8	   -2.9	   -1.6	   -0.9	  45.70	  45.40	.
2958042.0	 1006.3	  594.2	 1153.0	 1025.0	  580.7	  958.0	   -1.5	   -1.8	   -1.8	   -3.1	  45.70	  45.40	.
2958044.0	 1006.2	  593.9	 1153.0	 1024.8	  580.0	  958.0	   -0.7	   -0.9	   -0.7	   -5.1	  45.70	  45.40	.
2958046.0	 1006.2	  593.9	 1152.0	 1024.8	  579.4	  958.0	    0.2	    0.0	    1.1	   -4.8	  45.70	  45.40	.
2958048.0	 1006.2	  593.9	 1151.0	 1025.1	  579.1	  956.0	    1.5	    1.7	    2.6	   -2.2	  45.70	  45.40	.
MSG	2958049.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958050.0	 1006.4	  594.2	 1151.0	 1025.3	  579.0	  955.0	    2.0	    2.8	    2.7	    0.0	  45.70	  45.40	.
2958052.0	 1006.8	  594.5	 1147.0	 1025.7	  579.2	  955.0	    1.6	    5.0	    2.0	    1.7	  45.70	  45.40	.
2958054.0	 1006.7	  594.8	 1147.0	 1025.7	  579.3	  954.0	   -0.5	    6.2	    1.1	    2.2	  45.70	  45.40	.
2958056.0	 1006.8	  596.0	 1146.0	 1025.8	  579.7	  953.0	   -2.6	    5.5	    0.4	    2.2	  45.70	  45.40	.
2958058.0	 1006.1	  596.1	 1145.0	 1025.8	  579.7	  952.0	   -2.9	    3.1	    0.2	    2.4	  45.70	  45.40	.
2958060.0	 1006.0	  596.2	 1145.0	 1025.8	  580.0	  950.0	   -2.2	    1.3	   -0.2	    1.8	  45.70	  45.40	.
2958062.0	 1005.9	  596.3	 1145.0	 1025.8	  580.3	  949.0	   -0.9	    1.7	   -0.4	    2.2	  45.70	  45.40	.
2958064.0	 1005.8	  596.5	 1145.0	 1025.7	  580.1	  949.0	   -1.1	    2.9	   -0.5	    3.7	  45.70	  45.40	.
MSG	2958065.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2958066.0	 1005.8	  596.7	 1144.0	 1025.7	  580.8	  949.0	   -1.6	    4.2	   -0.5	    4.4	  45.70	  45.40	.
2958068.0	 1005.5	  597.4	 1143.0	 1025.6	  581.5	  950.0	   -3.6	    4.4	   -0.5	    3.5	  45.70	  45.40	.
2958070.0	 1005.3	  597.7	 1143.0	 1025.6	  581.3	  950.0	   -5.1	    6.1	   -0.2	    1.7	  45.70	  45.40	.
2958072.0	 1004.3	  597.9	 1142.0	 1025.5	  581.5	  950.0	   -4.6	    7.0	    0.4	    1.3	  45.70	  45.40	.
2958074.0	 1004.2	  599.5	 1141.0	 1025.7	  581.7	  950.0	   -2.6	    6.6	    0.5	    0.9	  45.70	  45.40	.
2958076.0	 1004.1	  599.4	 1139.0	 1025.7	  581.8	  949.0	   -0.4	    3.7	    0.2	    0.0	  45.70	  45.40	.
